Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-05-10 00:00:00-04:00,474.9865956831766,475.6797442029752,472.90718034213114,474.0458984375,3347200,0.0,0.0,0.0
2024-05-13 00:00:00-04:00,475.64014749271513,475.7094683912139,473.04584157383334,474.07562255859375,3108400,0.0,0.0,0.0
2024-05-14 00:00:00-04:00,474.28356517656704,476.74914081339233,473.78846772542295,476.3233642578125,3257700,0.0,0.0,0.0
2024-05-15 00:00:00-04:00,478.6007936253231,482.45266624514,478.0066706487469,482.1258850097656,4399500,0.0,0.0,0.0
2024-05-16 00:00:00-04:00,482.2744142864988,483.7795298752692,481.0663752989411,481.20501708984375,3347400,0.0,0.0,0.0
2024-05-17 00:00:00-04:00,481.32384575344497,481.9575850079972,479.9474905261376,481.91796875,3274000,0.0,0.0,0.0
2024-05-20 00:00:00-04:00,482.0070590064921,483.81910232776886,481.680307994519,482.39324951171875,2599600,0.0,0.0,0.0
2024-05-21 00:00:00-04:00,481.7595374890448,483.78942500569684,481.58130965426926,483.6904296875,2453600,0.0,0.0,0.0
2024-05-22 00:00:00-04:00,483.007185441037,483.640894472297,480.18512389316896,482.2843322753906,3250600,0.0,0.0,0.0
2024-05-23 00:00:00-04:00,485.10639136988215,485.1855936665076,477.56111100017483,478.6998291015625,3811300,0.0,0.0,0.0
2024-05-24 00:00:00-04:00,480.4227603212544,482.620994235404,479.58108860208733,481.95758056640625,2551400,0.0,0.0,0.0
2024-05-28 00:00:00-04:00,482.6209728368528,482.86852155396423,479.779118399349,482.3437194824219,4034700,0.0,0.0,0.0
2024-05-29 00:00:00-04:00,478.4522597447088,479.92764042525323,478.2245040469113,478.9473571777344,5605000,0.0,0.0,0.0
2024-05-30 00:00:00-04:00,477.39276825400253,478.016595886263,474.50141602042623,475.729248046875,3393600,0.0,0.0,0.0
2024-05-31 00:00:00-04:00,476.52139196241706,480.1554206021671,471.808084708199,479.8682556152344,5334000,0.0,0.0,0.0
2024-06-03 00:00:00-04:00,481.5317845372008,481.6407216935333,475.68964046759777,480.39306640625,4211300,0.0,0.0,0.0
2024-06-04 00:00:00-04:00,479.2543349361753,481.6407082879893,477.8284518527815,480.9772644042969,2560300,0.0,0.0,0.0
2024-06-05 00:00:00-04:00,483.0863757050864,486.73028564453125,481.2941253733027,486.73028564453125,3026100,0.0,0.0,0.0
2024-06-06 00:00:00-04:00,487.0174708541998,487.3541335042732,484.83906013872206,486.62139892578125,21344000,0.0,0.0,0.0
2024-06-07 00:00:00-04:00,485.7401221601603,488.69091399903107,484.7400458059997,485.9876708984375,3063600,0.0,0.0,0.0
2024-06-10 00:00:00-04:00,485.3638517362982,487.85913202783576,484.75981712839575,487.5818786621094,3465200,0.0,0.0,0.0
2024-06-11 00:00:00-04:00,486.17578394576867,488.8196176230191,484.31421270011674,488.6908874511719,4028400,0.0,0.0,0.0
2024-06-12 00:00:00-04:00,493.04772435469084,495.2459581747713,491.8396854045863,492.7605895996094,3698800,0.0,0.0,0.0
2024-06-13 00:00:00-04:00,494.40431729195325,494.5528707063836,491.1960953832378,493.6913757324219,8808900,0.0,0.0,0.0
2024-06-14 00:00:00-04:00,492.3843269376969,494.14687265559434,491.42383667343904,494.08746337890625,5812000,0.0,0.0,0.0
2024-06-17 00:00:00-04:00,493.5923755837477,499.2364685079837,493.0279572258188,498.0086364746094,4609500,0.0,0.0,0.0
2024-06-18 00:00:00-04:00,498.1175595817344,499.4147125541609,497.70169462328187,499.33551025390625,3431700,0.0,0.0,0.0
2024-06-20 00:00:00-04:00,500.1870689055706,500.7811616739961,496.275786942784,497.94921875,4810900,0.0,0.0,0.0
2024-06-21 00:00:00-04:00,497.1768549653585,498.28586839529464,495.93911136617083,496.8599853515625,4347800,0.0,0.0,0.0
2024-06-24 00:00:00-04:00,497.10754175206205,499.4939150743689,495.5232238769531,495.5232238769531,7022800,0.0,0.0,0.0
2024-06-25 00:00:00-04:00,496.79068116348066,497.8996946307103,495.4143259484423,497.5828552246094,6336700,0.0,0.0,0.0
2024-06-26 00:00:00-04:00,496.55304172267313,498.8304779237292,495.9787419721083,498.1373596191406,3202700,0.0,0.0,0.0
2024-06-27 00:00:00-04:00,498.0680267910232,499.5335260983582,497.39470152211925,498.9096984863281,3619700,0.0,0.0,0.0
2024-06-28 00:00:00-04:00,499.8080126803843,502.5506712735161,495.87291624403554,496.9858703613281,5598600,1.784,0.0,0.0
2024-07-01 00:00:00-04:00,498.3373334364321,498.52614141234517,495.4655174211753,498.128662109375,4368500,0.0,0.0,0.0
2024-07-02 00:00:00-04:00,496.54864616458934,501.4376990598941,496.4691321110005,501.35821533203125,4210100,0.0,0.0,0.0
2024-07-03 00:00:00-04:00,501.0501568592416,503.9518132442627,501.0501568592416,503.6238708496094,2131100,0.0,0.0,0.0
2024-07-05 00:00:00-04:00,503.9418718881574,506.8932018435149,503.30588076780555,506.63482666015625,3156900,0.0,0.0,0.0
2024-07-08 00:00:00-04:00,507.2906792366425,507.9962072434962,506.11810472931376,507.1217346191406,3143400,0.0,0.0,0.0
2024-07-09 00:00:00-04:00,507.9962184140829,508.79120732903556,507.3304474188942,507.6782531738281,3140600,0.0,0.0,0.0
2024-07-10 00:00:00-04:00,508.76141268469115,512.9349908942378,508.47322729885775,512.5673217773438,3446900,0.0,0.0,0.0
2024-07-11 00:00:00-04:00,512.7561140780564,513.5411258290405,507.61860245996246,508.17510986328125,5537800,0.0,0.0,0.0
2024-07-12 00:00:00-04:00,509.26816889361845,514.7733799274343,508.9501733285482,511.3152160644531,5238200,0.0,0.0,0.0
2024-07-15 00:00:00-04:00,513.3324332348267,515.8564431810198,511.10652514819236,512.8653564453125,7771500,0.0,0.0,0.0
2024-07-16 00:00:00-04:00,514.0777664543874,516.1347604555566,513.3523144346915,515.7769775390625,4164300,0.0,0.0,0.0
2024-07-17 00:00:00-04:00,510.3314325369287,511.87167612007545,508.3440058099134,508.57257080078125,4984300,0.0,0.0,0.0
2024-07-18 00:00:00-04:00,510.0233806379624,510.95747361988924,502.68977120891867,504.74676513671875,5055900,0.0,0.0,0.0
2024-07-19 00:00:00-04:00,504.4486833584494,505.9988738315546,500.3943157166924,501.3780822753906,4039400,0.0,0.0,0.0
2024-07-22 00:00:00-04:00,505.0747107486499,507.11184146187225,503.25622852731203,506.5851745605469,4342900,0.0,0.0,0.0
2024-07-23 00:00:00-04:00,506.45595334594583,508.43343322283977,505.29329537452764,505.740478515625,3116000,0.0,0.0,0.0
2024-07-24 00:00:00-04:00,501.2588244495023,501.52714646599225,493.4283582964841,494.1637268066406,6157400,0.0,0.0,0.0
2024-07-25 00:00:00-04:00,494.4221004049287,499.9769851140222,490.8149461609173,491.6695251464844,5646600,0.0,0.0,0.0
2024-07-26 00:00:00-04:00,495.2270146607575,499.72856564991764,494.54138028785314,497.18463134765625,3636000,0.0,0.0,0.0
2024-07-29 00:00:00-04:00,498.6652612749895,499.6092708012409,495.634417236243,497.55230712890625,3096200,0.0,0.0,0.0
2024-07-30 00:00:00-04:00,498.8938044296991,499.84779113604293,491.80865330322433,494.9487609863281,3817800,0.0,0.0,0.0
2024-07-31 00:00:00-04:00,501.30855391144064,505.45232186458264,500.1458958739741,502.7494201660156,5367600,0.0,0.0,0.0
2024-08-01 00:00:00-04:00,504.6474042869951,506.69445144412805,492.6334130422087,495.8927917480469,6939200,0.0,0.0,0.0
2024-08-02 00:00:00-04:00,489.3144226791754,490.41743000527117,482.74596128551093,486.83013916015625,8561200,0.0,0.0,0.0
2024-08-05 00:00:00-04:00,467.2142388185094,478.155002641965,465.94228688989125,472.2126159667969,15244300,0.0,0.0,0.0
2024-08-06 00:00:00-04:00,474.38886395514743,483.79930092637807,472.9479673663882,476.9228210449219,8255000,0.0,0.0,0.0
2024-08-07 00:00:00-04:00,482.6466206969577,485.47867968614963,473.1168823031853,473.6137390136719,5976400,0.0,0.0,0.0
2024-08-08 00:00:00-04:00,478.46305662183306,485.20043227995546,476.6247110871885,484.6638488769531,4177200,0.0,0.0,0.0
2024-08-09 00:00:00-04:00,483.8688459314175,488.1219379591768,482.76583864260806,486.7406921386719,7661300,0.0,0.0,0.0
2024-08-12 00:00:00-04:00,487.8536615525556,489.25480109291044,484.912278364502,486.9891357421875,3578100,0.0,0.0,0.0
2024-08-13 00:00:00-04:00,490.0398380308295,495.246886514954,489.82121987096104,495.07794189453125,3247900,0.0,0.0,0.0
2024-08-14 00:00:00-04:00,495.7835166416975,497.70137627879166,493.3588534522944,496.657958984375,3700500,0.0,0.0,0.0
2024-08-15 00:00:00-04:00,501.91469543279146,505.3926923180031,501.3184613301813,505.18402099609375,4279000,0.0,0.0,0.0
2024-08-16 00:00:00-04:00,503.65370665496573,506.903138624338,503.46489867891967,506.247314453125,3449300,0.0,0.0,0.0
2024-08-19 00:00:00-04:00,506.6546916857678,511.116455078125,505.85973310842525,511.116455078125,3804300,0.0,0.0,0.0
2024-08-20 00:00:00-04:00,510.6891627050936,512.2393531501293,509.02967834472656,510.2718200683594,3156000,0.0,0.0,0.0
2024-08-21 00:00:00-04:00,511.2357476997442,513.4119826587379,509.6259367055799,512.060546875,3344100,0.0,0.0,0.0
2024-08-22 00:00:00-04:00,513.7995145436472,514.3758853128659,506.8932244316009,507.916748046875,3677100,0.0,0.0,0.0
2024-08-23 00:00:00-04:00,511.09661777199096,514.2963457307125,509.0296769670537,513.4119262695312,5102800,0.0,0.0,0.0
2024-08-26 00:00:00-04:00,514.385818527145,515.0316958457646,510.64944644185584,512.1499633789062,3398600,0.0,0.0,0.0
2024-08-27 00:00:00-04:00,511.02706664439717,513.3424358662755,509.933945505277,512.8356323242188,3031800,0.0,0.0,0.0
2024-08-28 00:00:00-04:00,512.5573419916079,512.9846314607631,506.9528143774111,509.9041442871094,3940400,0.0,0.0,0.0
2024-08-29 00:00:00-04:00,511.7524513994001,514.8329993136433,508.9104456470895,509.9836730957031,3487100,0.0,0.0,0.0
2024-08-30 00:00:00-04:00,512.1797399231942,515.3199082091858,508.90049785731753,514.7832641601562,5637700,0.0,0.0,0.0
2024-09-03 00:00:00-04:00,511.8816420244617,512.1896907525652,501.92464466849884,504.3691711425781,5866400,0.0,0.0,0.0
2024-09-04 00:00:00-04:00,502.5009679944498,506.32677052138814,501.8451135333411,503.1170654296875,3601400,0.0,0.0,0.0
2024-09-05 00:00:00-04:00,503.1767010887007,505.74049863506235,499.67884084893836,501.87493896484375,3425600,0.0,0.0,0.0
2024-09-06 00:00:00-04:00,502.1631103827516,503.7530578387126,492.68307634880824,493.517822265625,7411400,0.0,0.0,0.0
2024-09-09 00:00:00-04:00,497.4529351734989,500.20551038014895,495.6145593144054,499.07269287109375,3656800,0.0,0.0,0.0
2024-09-10 00:00:00-04:00,500.78189375052676,501.5370953336784,496.3598568693478,501.1296691894531,2975400,0.0,0.0,0.0
2024-09-11 00:00:00-04:00,501.13961459588114,507.231082739117,493.13028682187024,506.2572326660156,5956900,0.0,0.0,0.0
2024-09-12 00:00:00-04:00,506.88325518659434,510.9078125775522,504.86601823495414,510.6097106933594,4099500,0.0,0.0,0.0
2024-09-13 00:00:00-04:00,511.1959486515538,514.276496411088,510.9971938523179,513.322509765625,4416600,0.0,0.0,0.0
2024-09-16 00:00:00-04:00,513.0939956437096,514.3361373743452,511.4146175978324,514.0975952148438,4256300,0.0,0.0,0.0
2024-09-17 00:00:00-04:00,516.1744660462931,517.4662812737467,512.25923301292,514.3361206054688,8150000,0.0,0.0,0.0
2024-09-18 00:00:00-04:00,514.9224359856038,519.4438201207997,512.2294506610858,512.6666870117188,6921300,0.0,0.0,0.0
2024-09-19 00:00:00-04:00,521.5803275567283,523.2894856011926,518.9072359139436,521.610107421875,5558400,0.0,0.0,0.0
2024-09-20 00:00:00-04:00,520.2189397610296,521.6200490438645,517.8439500507467,520.5866088867188,5612700,0.0,0.0,0.0
2024-09-23 00:00:00-04:00,521.6994939208322,522.5242929602933,520.5368663167854,521.868408203125,29289200,0.0,0.0,0.0
2024-09-24 00:00:00-04:00,522.7031865350233,523.5279856256968,520.0897154844224,523.3689575195312,4650600,0.0,0.0,0.0
2024-09-25 00:00:00-04:00,523.2993774214902,523.9850420652515,521.3517380547975,522.3056640625,35418000,0.0,0.0,0.0
2024-09-26 00:00:00-04:00,526.3401546261953,526.5885829738498,522.1864399315866,524.382568359375,5273900,0.0,0.0,0.0
2024-09-27 00:00:00-04:00,525.408301353866,526.0861244552568,522.6471198052154,523.7037353515625,5598600,1.639,0.0,0.0
2024-09-30 00:00:00-04:00,522.6471020691906,526.2755028185804,520.52389321993,525.9863891601562,8013000,0.0,0.0,0.0
2024-10-01 00:00:00-04:00,525.3584118685707,525.4182179998186,518.5701421900492,521.0721435546875,9198700,0.0,0.0,0.0
2024-10-02 00:00:00-04:00,520.1849506703913,522.1785694305967,517.9222347490414,521.161865234375,3270600,0.0,0.0,0.0
2024-10-03 00:00:00-04:00,519.895912990169,522.08890585833,518.1614743527566,520.175048828125,4008000,0.0,0.0,0.0
2024-10-04 00:00:00-04:00,524.4812388210371,525.3385411955487,520.6335689062782,524.9697265625,5354400,0.0,0.0,0.0
2024-10-07 00:00:00-04:00,523.4644866097391,524.0425922386282,519.1482850068887,520.2447509765625,3970500,0.0,0.0,0.0
2024-10-08 00:00:00-04:00,522.6471102108665,525.6973445313401,521.829719204672,525.1690063476562,2626700,0.0,0.0,0.0
2024-10-09 00:00:00-04:00,525.1889736048291,529.335734857584,524.6307627639297,528.757568359375,2941800,0.0,0.0,0.0
2024-10-10 00:00:00-04:00,527.5813695185126,529.2061738275828,526.4051416406104,527.8704223632812,3637600,0.0,0.0,0.0
2024-10-11 00:00:00-04:00,527.8105957879316,531.7280495663005,527.7009613517915,531.0103759765625,5429200,0.0,0.0,0.0
2024-10-14 00:00:00-04:00,532.5454354324835,536.2635151196806,532.2662995900162,535.3564453125,2638900,0.0,0.0,0.0
2024-10-15 00:00:00-04:00,535.6654658866346,535.8947125906772,530.1232077908907,531.2794799804688,4811300,0.0,0.0,0.0
2024-10-16 00:00:00-04:00,531.2296573444631,534.020711659795,530.521900726474,533.5123291015625,3237200,0.0,0.0,0.0
2024-10-17 00:00:00-04:00,536.9015168225951,537.0410847513854,533.4426171331537,533.5921020507812,3225300,0.0,0.0,0.0
2024-10-18 00:00:00-04:00,535.187014406483,536.3831370660231,533.8512629827696,535.6455078125,5070400,0.0,0.0,0.0
2024-10-21 00:00:00-04:00,535.0075116486187,535.8946866157949,532.0071664623414,534.8181762695312,3671400,0.0,0.0,0.0
2024-10-22 00:00:00-04:00,532.4058935666577,535.5658234044022,531.7679209015841,534.4493408203125,3366600,0.0,0.0,0.0
2024-10-23 00:00:00-04:00,532.5753572103414,533.0138949410021,526.3353206110781,529.574951171875,5227800,0.0,0.0,0.0
2024-10-24 00:00:00-04:00,531.4688358574202,531.4788136856072,528.348817655689,530.7710571289062,4477800,0.0,0.0,0.0
2024-10-25 00:00:00-04:00,532.9441565856534,535.5458144522435,529.7144431052753,530.561767578125,4327200,0.0,0.0,0.0
2024-10-28 00:00:00-04:00,533.8214011741215,533.8612516501086,531.9672893333519,532.2164916992188,3408000,0.0,0.0,0.0
2024-10-29 00:00:00-04:00,531.4190218938688,534.1104194390813,530.053397884559,533.0637817382812,3027600,0.0,0.0,0.0
2024-10-30 00:00:00-04:00,532.6450679005793,534.4892017579459,530.8907344976178,531.4588623046875,3067000,0.0,0.0,0.0
2024-10-31 00:00:00-04:00,527.4019408719113,527.541447956774,520.8429176282131,521.0023803710938,7972800,0.0,0.0,0.0
2024-11-01 00:00:00-04:00,523.4844055866387,527.3919422983536,522.8663886166017,523.26513671875,6106900,0.0,0.0,0.0
2024-11-04 00:00:00-05:00,523.384773836641,524.6009130176544,520.3644728029197,522.1287841796875,3681500,0.0,0.0,0.0
2024-11-05 00:00:00-05:00,523.0457910154148,528.4784143288566,522.8065664976087,528.4086303710938,3300300,0.0,0.0,0.0
2024-11-06 00:00:00-05:00,539.921829334399,542.4038749759973,536.4528912927525,541.5665283203125,7483300,0.0,0.0,0.0
2024-11-07 00:00:00-05:00,543.4803929293753,546.7300013142087,543.4106698108061,545.7830810546875,6051300,0.0,0.0,0.0
2024-11-08 00:00:00-05:00,546.3213668870877,549.4812358332839,546.3113890580415,548.1953735351562,6798000,0.0,0.0,0.0
2024-11-11 00:00:00-05:00,549.6706029486644,549.9696336021082,547.0988176482117,548.6439208984375,4893100,0.0,0.0,0.0
2024-11-12 00:00:00-05:00,548.6339274874309,549.1821604765765,544.6865404528339,546.9991455078125,4818600,0.0,0.0,0.0
2024-11-13 00:00:00-05:00,547.4078495675233,549.1223934547061,545.2248344432904,547.2783203125,3701600,0.0,0.0,0.0
2024-11-14 00:00:00-05:00,547.3480164670125,547.8165485213989,543.1415100080756,543.7993774414062,3940300,0.0,0.0,0.0
2024-11-15 00:00:00-05:00,540.400283330358,540.8388818987095,535.0374439065946,536.7818603515625,7360100,0.0,0.0,0.0
2024-11-18 00:00:00-05:00,537.2005380501739,540.2009442642809,536.4330361361713,539.0047607421875,4504200,0.0,0.0,0.0
2024-11-19 00:00:00-05:00,535.785084501693,541.6363511619476,535.1870231621386,540.968505859375,6978400,0.0,0.0,0.0
2024-11-20 00:00:00-05:00,541.0482344191234,541.3372872420837,535.7252454623543,541.1678466796875,3949100,0.0,0.0,0.0
2024-11-21 00:00:00-05:00,543.8393027548764,545.3245390626436,538.3169396062851,543.8991088867188,4530600,0.0,0.0,0.0
2024-11-22 00:00:00-05:00,544.0785065831041,546.3013720458322,543.6299301911429,545.7232055664062,5574600,0.0,0.0,0.0
2024-11-25 00:00:00-05:00,549.4413462268642,550.6175740025551,545.4541086792677,547.4776000976562,4305000,0.0,0.0,0.0
2024-11-26 00:00:00-05:00,548.7435679690911,551.0561730495747,548.0956175308719,550.5477905273438,4438600,0.0,0.0,0.0
2024-11-27 00:00:00-05:00,550.2786322486667,550.6175742101235,547.3579880448013,548.7933959960938,3312200,0.0,0.0,0.0
2024-11-29 00:00:00-05:00,549.531061611781,552.9302159181979,549.3117927354551,551.6842041015625,3988700,0.0,0.0,0.0
2024-12-02 00:00:00-05:00,552.5912463288943,553.7974076096934,552.1227751126444,553.2391967773438,5441000,0.0,0.0,0.0
2024-12-03 00:00:00-05:00,553.0298324547124,553.6578272320256,552.0230452453557,553.3687744140625,4202900,0.0,0.0,0.0
2024-12-04 00:00:00-05:00,555.0533824416782,557.0968294964871,554.3954541822116,556.8576049804688,5490300,0.0,0.0,0.0
2024-12-05 00:00:00-05:00,556.8476506575961,557.6251303674743,555.6814006725695,555.9306030273438,3021600,0.0,0.0,0.0
2024-12-06 00:00:00-05:00,556.6881285379945,558.1734256822916,556.2994191022467,557.0370483398438,5134900,0.0,0.0,0.0
2024-12-09 00:00:00-05:00,556.9274065200127,557.0868692555872,553.6080141544239,554.1362915039062,4412300,0.0,0.0,0.0
2024-12-10 00:00:00-05:00,554.8042226374538,555.1032533054051,551.8038164480969,552.5614013671875,4110100,0.0,0.0,0.0
2024-12-11 00:00:00-05:00,555.1430764600511,557.6052273259228,554.8838962804418,556.7479858398438,3514400,0.0,0.0,0.0
2024-12-12 00:00:00-05:00,555.890710990544,556.4190492043889,553.8472637786131,553.877197265625,4048600,0.0,0.0,0.0
2024-12-13 00:00:00-05:00,555.7312425521602,556.3791321861504,552.4318057279581,553.8372802734375,4666900,0.0,0.0,0.0
2024-12-16 00:00:00-05:00,555.3524474816118,557.0171022090175,554.6446908775436,556.0103149414062,22846800,0.0,0.0,0.0
2024-12-17 00:00:00-05:00,553.6976902267446,554.614798683178,552.5214624313203,553.6777954101562,6110900,0.0,0.0,0.0
2024-12-18 00:00:00-05:00,553.5282747630298,555.7512012053897,536.811821677763,537.4198608398438,24584900,0.0,0.0,0.0
2024-12-19 00:00:00-05:00,541.9553036212847,543.3607781016153,536.9314061617245,537.220458984375,16792100,0.0,0.0,0.0
2024-12-20 00:00:00-05:00,534.8978685553443,547.7866065801882,534.1402836895918,543.3009643554688,9389400,0.0,0.0,0.0
2024-12-23 00:00:00-05:00,543.3099975585938,547.3599853515625,540.3200073242188,547.1900024414062,7063400,1.739,0.0,0.0
2024-12-24 00:00:00-05:00,548.0599975585938,552.9000244140625,547.5399780273438,552.8200073242188,3439300,0.0,0.0,0.0
2024-12-26 00:00:00-05:00,551.2000122070312,553.969970703125,549.9199829101562,552.8099975585938,4492000,0.0,0.0,0.0
2024-12-27 00:00:00-05:00,549.3699951171875,549.6199951171875,543.2000122070312,547.0800170898438,7077100,0.0,0.0,0.0
2024-12-30 00:00:00-05:00,540.5599975585938,544.0900268554688,537.4000244140625,540.989990234375,6505100,0.0,0.0,0.0
2024-12-31 00:00:00-05:00,542.4500122070312,543.0700073242188,537.4000244140625,538.8099975585938,6040800,0.0,0.0,0.0
2025-01-02 00:00:00-05:00,542.02001953125,543.5399780273438,533.7899780273438,537.4600219726562,7142700,0.0,0.0,0.0
2025-01-03 00:00:00-05:00,540.1900024414062,544.8800048828125,539.2000122070312,544.4000244140625,6416300,0.0,0.0,0.0
2025-01-06 00:00:00-05:00,548.280029296875,551.4299926757812,545.8200073242188,547.5700073242188,5983400,0.0,0.0,0.0
